Unnamed: 0,acc_max,gyro_max,acc_kurtosis,gyro_kurtosis,label,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,fall
90.01285534,23.7724194,3.25630173,15.77654081,7.968231107,FOL,11.61744167,3.176698398,2.784520921,3.159233904,11.49758597,1.003621009
93.27730229,24.59653266,3.339088515,16.35705266,8.271535018,FOL,12.01288218,3.292197954,2.885877144,3.285964706,11.89544808,1.056206626
80.76188028,21.31822404,2.912670916,14.18755527,7.147914449,FOL,10.4201685,2.875908442,2.491022996,2.848221958,10.29337258,0.901324108
90.5984252,27.75069355,10.60821248,17.71276969,25.76275865,FOL,10.82146853,3.757829187,4.433738877,10.50406378,10.535958,1.010869168
88.14609527,26.98115341,10.32051206,17.23029052,25.07481685,FOL,10.50820494,3.673792838,4.325799037,10.22140636,10.25367124,0.9815519
97.63731942,29.90929414,11.44621903,19.05760656,27.76525312,FOL,11.63701275,4.070961099,4.762270982,11.30277953,11.35714951,1.103786662
84.01294614,25.73848826,9.818188328,16.4090485,23.88576253,FOL,10.0125175,3.484699726,4.113248382,9.743587806,9.771664826,0.934775572
86.40111657,26.46125852,10.10943108,16.88146814,24.57041851,FOL,10.30583751,3.617612655,4.228700822,10.02017143,10.04209835,0.955713517
89.10572635,27.2715929,10.4166258,17.40844291,25.33804255,FOL,10.64660091,3.684839233,4.344568224,10.34458676,10.35984712,0.998838647
95.20695207,29.152545,11.11589192,18.59488968,27.0847398,FOL,11.36563476,3.959363736,4.646008057,11.02983895,11.08120531,1.052605744
94.57155281,28.96978861,11.04815126,18.46076556,26.89962879,FOL,11.28293213,3.921479684,4.629416982,10.96461206,10.99398398,1.05895483
91.12958558,27.91559443,10.67496566,17.78909671,25.91438455,FOL,10.88581089,3.795538307,4.449442742,10.5574835,10.60427666,1.024624706
95.96431324,29.39754588,11.22329875,18.7555831,27.28645935,FOL,11.42908727,3.980210052,4.688199732,11.12295142,11.14478654,1.047045919
100.1765361,33.68484285,8.889171235,15.56678465,11.01906551,FOL,14.6477168,3.387220051,3.335982384,8.656669305,14.30037975,1.094031209
95.1599206,31.98827564,8.459999947,14.80318901,10.4633551,FOL,13.90558722,3.214468631,3.19493488,8.235331971,13.58921652,1.048147947
91.78295218,30.84746101,8.162197912,14.26189257,10.0811456,FOL,13.41887527,3.104905706,3.064468342,7.937028422,13.09784179,0.99275689
94.97454286,31.91883712,8.422348957,14.7854984,10.4482051,FOL,13.87370807,3.21473395,3.182922897,8.213406954,13.56304536,1.024572179
95.72314184,32.18811381,8.523557883,14.8817507,10.50872361,FOL,13.9717799,3.231527777,3.202344531,8.284594673,13.66894617,1.023843542
91.29188194,30.69157001,8.095146336,14.2070325,10.05283214,FOL,13.34952364,3.075455374,3.061560966,7.886588644,13.04722553,0.993311159
99.31050961,33.38009993,8.818912717,15.4327766,10.92550164,FOL,14.50848372,3.330630611,3.325160389,8.602519777,14.17411859,1.098167647
96.17640519,32.33381277,8.542173575,14.95788038,10.57207117,FOL,14.05428716,3.253624222,3.214333117,8.309563817,13.71915741,1.066731155
87.61964117,29.46456122,7.783551095,13.63197807,9.626242776,FOL,12.81035932,2.955536483,2.930450138,7.588729805,12.49664267,0.957876367
83.58518134,28.09485023,7.427371674,12.99849511,9.194073341,FOL,12.2327507,2.818152483,2.786361306,7.238769059,11.94823767,0.91203516
92.33579824,30.21525697,9.191840163,13.5777029,12.17332965,FOL,17.61274276,2.786724295,3.183161619,9.146414506,17.54272619,0.993196121
99.25626109,32.47027396,9.916508955,14.5934012,13.09835217,FOL,18.95090114,3.025932952,3.418793612,9.839439311,18.844896,1.065813753
90.8230775,29.7204208,9.054561353,13.35317477,11.9882697,FOL,17.3136477,2.74145126,3.124138383,8.996532079,17.26221367,0.96525572
98.00310772,32.07342287,9.765559947,14.40586349,12.93131209,FOL,18.70248753,2.951834953,3.373104482,9.714019146,18.62174822,1.06957065
97.5371369,31.9310667,9.729481011,14.3255594,12.87586237,FOL,18.6066334,2.960662285,3.358644249,9.661812692,18.54257153,1.047825299
83.91137987,27.44786177,8.356037852,12.34433224,11.06857479,FOL,16.01967172,2.549058605,2.889605504,8.297160407,15.93713479,0.90310963
99.32840561,32.51387026,9.890172517,14.60409464,13.11464785,FOL,18.95663393,3.01308771,3.401294313,9.838941257,18.8524354,1.065749687
97.80646652,32.00321771,9.732378706,14.34568234,12.90747736,FOL,18.65301322,2.951462645,3.351789533,9.682289134,18.57405436,1.058573807
101.9058606,33.35771674,10.1572395,14.98543574,13.44497321,FOL,19.45312438,3.089776329,3.504222118,10.09821288,19.35625564,1.101244802
92.69460251,30.33453372,9.252226521,13.63190643,12.23415016,FOL,17.68651031,2.810539799,3.198318595,9.167500005,17.60630133,0.982045092
99.30202035,27.62887453,9.70416452,15.52775588,8.324834938,FOL,12.86708559,3.312339222,2.899104643,9.176707296,12.0622242,1.019084426
97.99737237,27.25699755,9.562973503,15.33778047,8.211287905,FOL,12.69052634,3.292022429,2.88288569,9.064144971,11.9126749,1.015369525
96.90440646,26.96199241,9.459992931,15.14903374,8.111893454,FOL,12.53986487,3.248129446,2.851615321,8.953465003,11.7724414,1.023087511
87.20358925,24.25391416,8.512964905,13.65282228,7.308228897,FOL,11.29221469,2.936331633,2.563269863,8.061922887,10.58243163,0.897239833
105.047183,29.22917489,10.2691629,16.45380511,8.796543224,FOL,13.61163825,3.531425484,3.079337627,9.726556182,12.76614569,1.114503865
96.18227256,26.76047736,9.391100984,15.05022551,8.072516247,FOL,12.48140879,3.232814456,2.813891899,8.90336343,11.6615672,0.98759377
103.1060594,28.67594862,10.07666715,16.12462277,8.649909824,FOL,13.37316239,3.470785006,3.038950297,9.532046309,12.5274352,1.057595546
101.3989994,28.19738528,9.913388838,15.86812137,8.49980893,FOL,13.14543435,3.396701305,2.963189287,9.354754631,12.31597327,1.051228154
101.4682386,28.22205363,9.921032445,15.88308867,8.503312681,FOL,13.14525762,3.406039651,2.97544364,9.392773408,12.33806541,1.051165544
93.79179516,26.09592425,9.160847279,14.66476299,7.853751781,FOL,12.15891934,3.148897021,2.734218424,8.669642055,11.40007852,0.965760668
88.57622286,21.19134748,4.325121275,10.13862451,9.048550546,FOL,7.520870838,2.104038022,2.799803165,4.288202675,7.447465294,0.897432664
96.6488795,23.12917406,4.745997969,11.05882897,9.857029596,FOL,8.217068885,2.301605397,3.041869382,4.665902443,8.142913918,1.010429315
103.9699421,24.87377812,5.08231845,11.90200339,10.60966625,FOL,8.813451538,2.483191327,3.262915817,5.037725676,8.751608497,1.056118837
88.00734319,21.07583143,4.312460685,10.07433136,9.004231117,FOL,7.488721983,2.095396422,2.771249067,4.259421916,7.404497149,0.905667389
93.68866675,22.40558413,4.570392664,10.73032941,9.567301045,FOL,7.952917866,2.210562756,2.958462962,4.537001921,7.884526564,0.966434532
90.17744355,21.58746844,4.397947001,10.31984818,9.203055174,FOL,7.668806575,2.143780411,2.847594299,4.357649967,7.581010646,0.922579314
98.36047666,23.52041848,4.805076123,11.28011733,10.04454425,FOL,8.342182007,2.340846775,3.100844252,4.755108915,8.259620641,1.041954704
101.1500308,24.21525847,4.942573842,11.57469776,10.34265746,FOL,8.591306017,2.385258047,3.212900644,4.894954326,8.522276364,1.056142525
103.0110749,24.63549312,5.037349816,11.80227804,10.52131769,FOL,8.749098273,2.461844018,3.254299003,4.980874356,8.671006525,1.064140566
106.4161829,25.47545096,5.219311268,12.18302038,10.87997431,FOL,9.026223537,2.535630786,3.382784084,5.144850055,8.943319046,1.089567898
98.59840913,23.31814657,3.48241815,14.57364367,2.716552286,FOL,8.019044987,2.940698886,1.876394625,3.404836649,7.843442455,0.988142277
94.82048989,22.44296025,3.343871533,14.00471361,2.592594385,FOL,7.725155951,2.808876828,1.791050357,3.255797901,7.534439645,0.944256657
93.28133483,22.07744909,3.283772717,13.79203383,2.567579373,FOL,7.609960005,2.786432093,1.763852227,3.208628421,7.426295869,0.937701705
107.7326696,25.50561617,3.79832888,15.91549637,2.962782612,FOL,8.771198961,3.203344749,2.055240115,3.716232495,8.566657043,1.075604084
91.63116428,21.67608074,3.235301587,13.53981765,2.5103475,FOL,7.469783898,2.703848396,1.739552223,3.162533575,7.292286376,0.912636181
99.81527843,23.63033205,3.535240478,14.74449898,2.74608699,FOL,8.146607259,2.952025907,1.886937704,3.451840914,7.946113761,1.00180764
91.33517326,21.61470777,3.214878314,13.48394641,2.49287772,FOL,7.45617098,2.711527456,1.731168871,3.1466438,7.253024066,0.901905246
108.5202315,25.67122226,3.832691267,16.02416377,3.003410222,FOL,8.85733319,3.234957417,2.0539761,3.755311003,8.62728493,1.084972139
105.8511883,25.03835491,3.728290984,15.64267982,2.918145359,FOL,8.623034115,3.129520298,2.002201988,3.652919893,8.435132744,1.04576475
106.6399665,25.23231192,3.752480748,15.76005541,2.928260505,FOL,8.679352315,3.160581616,2.038039973,3.677979809,8.480788581,1.063780177
98.72339471,29.45242326,8.24126274,17.06949831,12.03626437,FOL,9.23478867,3.159326692,3.118872763,8.163598364,9.013979347,0.97467624
96.46277207,28.78064923,8.043955721,16.68784258,11.77008046,FOL,9.013211627,3.103770487,3.019091068,7.969917176,8.830009169,0.938523282
99.96512249,29.83104995,8.335159803,17.28923587,12.19195348,FOL,9.35990376,3.22656437,3.131002671,8.26602469,9.136699082,1.00013896
99.94541196,29.81635965,8.337647307,17.28671588,12.18315913,FOL,9.369802899,3.199770877,3.130799389,8.255582366,9.138296884,1.00517573
107.93426,32.20715039,9.005946257,18.68330513,13.17413932,FOL,10.116516,3.482312325,3.384363027,8.903115986,9.86915385,1.052932326
106.0540359,31.63000443,8.846034338,18.33711733,12.93851992,FOL,9.921414133,3.418481663,3.319126432,8.747154178,9.704108428,1.057539897
93.90924297,28.02898819,7.833374348,16.22827762,11.47623873,FOL,8.799856309,3.022707785,2.954864046,7.754163068,8.590324394,0.90758643
103.2549996,30.81718935,8.609237857,17.85722811,12.58661765,FOL,9.685093794,3.337181907,3.2396845,8.52647459,9.447978004,1.042699336
106.2207242,31.68310711,8.846550522,18.37241559,12.96402202,FOL,9.942142336,3.428990276,3.347775885,8.759500026,9.702144086,1.060412548
97.94516157,29.20883007,8.165562032,16.93917738,11.94620055,FOL,9.176214819,3.148333208,3.088524342,8.090267928,8.958155325,0.97703392
107.366049,26.29633233,4.418761751,16.23600073,5.14011728,FOL,9.452928542,3.27756547,2.512566558,4.204190856,9.045615111,1.049233363
94.60831052,23.17801282,3.889951269,14.30134688,4.538648166,FOL,8.33200966,2.898565697,2.203968503,3.705177354,7.970257313,0.902139972
103.0730859,25.256651,4.226346877,15.58869362,4.954717952,FOL,9.042171219,3.146513347,2.407873301,4.054294035,8.673092371,1.014800444
103.0256318,25.24084643,4.231272947,15.59423873,4.948040103,FOL,9.051341276,3.155308717,2.393702191,4.039567747,8.688892429,1.006723504
108.2379882,26.50553743,4.457919346,16.38671217,5.156783051,FOL,9.513152304,3.304723409,2.530521943,4.245859511,9.129537659,1.055839257
104.3652997,25.57663309,4.278523251,15.79851061,4.995326554,FOL,9.173898644,3.196509049,2.437231636,4.102591726,8.785606717,1.016419155
103.0173099,25.25413374,4.254925344,15.58155473,4.933850621,FOL,9.0438599,3.159371582,2.3894652,4.039422761,8.698785304,1.003886784
107.6307036,26.36473474,4.424722082,16.27708423,5.154544134,FOL,9.460890817,3.301070953,2.514487326,4.223134534,9.083845014,1.062371711
92.60737485,22.69266378,3.811794961,13.98943186,4.449278399,FOL,8.1364621,2.839906137,2.163064233,3.628340916,7.807257398,0.90250452
101.7641067,24.91211234,4.184969416,15.39161765,4.879658268,FOL,8.928625953,3.104991548,2.380176412,4.00501796,8.565993463,1.01341837
102.8120314,28.6391556,5.530108608,15.52991116,6.579541227,FOL,9.478707937,2.301682395,2.578549735,5.069279146,8.766214551,1.003052277
96.24854031,26.82137212,5.160342114,14.54675662,6.172481727,FOL,8.875485246,2.158402646,2.425852336,4.749957491,8.209250845,0.934540425
96.85471242,26.99692281,5.186752725,14.62445627,6.194609689,FOL,8.924828851,2.173527366,2.439890198,4.779084994,8.253319711,0.942628854
106.2794711,29.61789859,5.709248473,16.06378232,6.810178869,FOL,9.781040505,2.395803532,2.68143213,5.22658272,9.054652353,1.035946955
109.4233052,30.47732888,5.888695898,16.53259254,7.014230813,FOL,10.07078647,2.479100926,2.764415667,5.385927753,9.31291893,1.046719463
98.50180688,27.44905868,5.27745654,14.878894,6.321823925,FOL,9.066692111,2.224441507,2.474591641,4.859874124,8.391046491,0.966320599
103.0142918,28.70307753,5.516766921,15.55923518,6.602093389,FOL,9.490437792,2.326468186,2.595775019,5.088631719,8.780931408,1.007184656
105.0444602,29.26451724,5.638700626,15.87407322,6.747451827,FOL,9.679782069,2.372873389,2.658970236,5.183987809,8.950098376,1.030954108
112.8277025,31.4500175,6.060807599,17.0715607,7.212706588,FOL,10.38580919,2.555830871,2.850426986,5.565909952,9.60758145,1.089106315
97.9050655,27.27999425,5.244698535,14.80259512,6.276711061,FOL,9.037358944,2.199723205,2.477388816,4.81427233,8.345201563,0.959700643
111.8163754,32.09503612,9.374017374,24.13635033,23.34293269,FOL,16.65950141,4.566425263,4.267869905,9.346490232,16.54588307,1.063657234
98.13790876,28.15456923,8.225761723,21.18224069,20.46302365,FOL,14.5905768,4.002179423,3.747628439,8.193387074,14.50775928,0.935846346
110.8899742,31.82958861,9.309494613,23.94656933,23.12535109,FOL,16.48976895,4.516368704,4.242821923,9.258226527,16.38875638,1.061433241
95.14060786,27.2980173,7.986039426,20.53372219,19.85322223,FOL,14.16851315,3.880072768,3.623651177,7.955563671,14.0679626,0.911314316
100.2894868,28.80094366,8.416816113,21.65404695,20.93267826,FOL,14.91718211,4.097048154,3.824669521,8.382863016,14.83756313,0.967931793
93.93351315,26.95987282,7.867488694,20.27622691,19.61544619,FOL,13.98552482,3.836479438,3.599970238,7.837046965,13.88729925,0.918703698
95.22563851,27.33662215,7.99262223,20.54980309,19.8729479,FOL,14.17312459,3.892120748,3.622189178,7.96945583,14.09807747,0.912410999
106.3507239,30.51832555,8.917214535,22.97612671,22.20369555,FOL,15.84044521,4.347586554,4.045002127,8.886448691,15.7442083,1.009757074
105.7061641,30.34851272,8.867046481,22.82751427,22.04949739,FOL,15.74109559,4.323597077,4.034294272,8.845301396,15.63152546,1.014400593
97.93827181,28.09144022,8.224011776,21.14330756,20.43292749,FOL,14.57035315,3.99787525,3.741929884,8.188824825,14.48260714,0.933738306
104.3865602,19.53967041,11.09026776,9.618351866,10.17042614,FOL,12.61381471,0.270669331,3.080059157,11.04808196,12.58218171,0.992233516
109.9250343,20.57663405,11.69108819,10.13055313,10.72752656,FOL,13.29609493,0.280961825,3.227845465,11.62243011,13.23701309,1.036249708
109.6489192,20.51743513,11.65453873,10.09290959,10.71407731,FOL,13.27632549,0.28518902,3.216758773,11.5858328,13.19116906,1.034851009
102.79357,19.2539323,10.9119993,9.478980477,10.01815272,FOL,12.42935823,0.254848755,3.01087113,10.85409165,12.37663726,0.98130849
112.0504413,20.9548273,11.89118638,10.3075535,10.94634738,FOL,13.56289423,0.303675618,3.27110877,11.85086444,13.50084178,1.045858781
109.7978898,20.54570219,11.6595718,10.10247548,10.71279625,FOL,13.30117933,0.282592276,3.231589972,11.59233249,13.20738419,1.054325007
109.6515246,20.52172687,11.65649246,10.09626822,10.68677052,FOL,13.27650381,0.282819313,3.235759481,11.60185142,13.20570742,1.058645893
97.82362814,18.31230914,10.3877172,8.989751027,9.541984349,FOL,11.84623735,0.26774843,2.874325104,10.32958591,11.75563936,0.927034192
106.4701367,19.94750461,11.3091183,9.798914257,10.38305533,FOL,12.88554371,0.273412426,3.124322912,11.25207167,12.81620082,1.018580778
108.4994407,20.30060749,11.5122716,9.976683092,10.58829918,FOL,13.12778617,0.269807629,3.187625553,11.44720276,13.05998356,1.035749697
99.910083,20.11741705,3.271098632,6.506738968,2.81406389,FOL,5.872242093,1.345479301,1.815964208,2.549821202,5.093545854,0.951320834
110.6120722,22.27439623,3.613159112,7.21776486,3.09928949,FOL,6.507142476,1.51040554,2.028185802,2.814192088,5.623687777,1.029121349
96.16462231,19.35169961,3.128400938,6.24943206,2.705344984,FOL,5.669314484,1.305033534,1.760631001,2.441425861,4.89271227,0.920003731
107.2469672,21.5708059,3.506774106,6.970457656,3.012559407,FOL,6.311800647,1.44744485,1.959549388,2.739957151,5.455089922,1.030605621
95.4510518,19.21918719,3.131280603,6.215705684,2.679472194,FOL,5.602650667,1.31181012,1.74043498,2.43317325,4.847109182,0.897987582
103.312826,20.80526833,3.358269631,6.724952059,2.896257595,FOL,6.078127735,1.385337886,1.880136747,2.624060092,5.251674891,0.970026149
115.4061401,23.21886835,3.778660009,7.517719426,3.240752396,FOL,6.776357421,1.561076585,2.121473106,2.921152852,5.875599018,1.069772124
105.3190809,21.20546465,3.442129531,6.849525921,2.950006418,FOL,6.193858871,1.433062132,1.914294464,2.671616283,5.369242139,1.005656584
103.2716497,20.79057056,3.359194542,6.725274744,2.920994282,FOL,6.073446723,1.384783028,1.882649996,2.642821598,5.26849591,0.980470186
97.81877841,19.69288919,3.209729838,6.379427971,2.763042669,FOL,5.738546983,1.323237615,1.794765247,2.492638259,4.976074774,0.949678676
108.5799214,32.40931052,7.238653199,28.91139812,20.7076433,FOL,11.69866954,4.84472681,3.884403295,7.135309518,11.56242374,1.0176525
114.9481269,34.31748514,7.661337997,30.58296572,21.92699293,FOL,12.38497409,5.129045616,4.127814219,7.539566538,12.2319514,1.066780309
110.3870536,32.95273336,7.335642289,29.35544149,21.06633233,FOL,11.86568323,4.925599397,3.953895587,7.269774594,11.74483933,1.01032491
115.2323207,34.39398162,7.679338904,30.64929179,21.97302039,FOL,12.42658561,5.116232269,4.112299315,7.562976522,12.2467246,1.07847099
107.0816102,31.96379485,7.119734305,28.49317087,20.44247702,FOL,11.53080203,4.76121623,3.835267561,7.054822283,11.38941179,0.987320876
115.7528555,34.54983021,7.723701616,30.79864012,22.07241347,FOL,12.47268151,5.137579305,4.14788634,7.60610373,12.31322248,1.081382937
112.1297373,33.4727402,7.479556783,29.83340686,21.38519928,FOL,12.08050496,4.989400558,4.016177929,7.366958848,11.92833255,1.068513867
108.0567771,32.25861196,7.203879624,28.74615249,20.62406018,FOL,11.64606716,4.808880486,3.875591475,7.105194615,11.49984655,1.012958697
105.4468462,31.47538067,7.017184681,28.04076714,20.10839738,FOL,11.36127353,4.695027672,3.769577672,6.909054208,11.23800891,0.996246263
102.1801123,30.52253153,6.799455361,27.18501693,19.47979743,FOL,11.01004446,4.551840036,3.653557536,6.723678221,10.87471522,0.949925925
101.105652,28.10440825,5.846089123,15.93066478,9.01380736,FOL,13.65259924,3.183920839,2.777049786,5.698225627,13.40894306,0.945921154
112.2084349,31.18283018,6.499862301,17.67544456,10.00174258,FOL,15.16072024,3.516158775,3.080211219,6.319617906,14.87688078,1.038297262
118.1361303,32.8170611,6.833014294,18.58208627,10.51157673,FOL,15.95988174,3.714575558,3.214905334,6.664979352,15.6762655,1.102451836
98.63262723,27.40997051,5.694952412,15.53091608,8.774020167,FOL,13.33980715,3.119091367,2.694782818,5.538180981,13.07176685,0.91440197
117.6002472,32.66460534,6.796151052,18.52529901,10.45917816,FOL,15.90275027,3.67582643,3.226642169,6.616173384,15.58637568,1.092466384
105.7409346,29.39434273,6.128258513,16.65037338,9.413644749,FOL,14.31785327,3.328098017,2.875165633,5.957976832,14.01453928,0.977808879
99.23006253,27.57484627,5.719496915,15.63446388,8.843423715,FOL,13.40841144,3.120350103,2.698110476,5.584652693,13.1655618,0.916146557
118.6928546,32.98750678,6.870159244,18.70715108,10.56974232,FOL,16.04309426,3.73724505,3.239187112,6.679217797,15.74942202,1.101326937
111.7720255,31.05694256,6.469940793,17.60063913,9.96571923,FOL,15.1131377,3.517102511,3.048935563,6.30799155,14.82215584,1.035167677
106.6771328,29.64318986,6.169423748,16.80955824,9.485604162,FOL,14.41650423,3.358161122,2.912695126,6.008959336,14.14368671,0.989524612
101.3475874,22.57110971,3.97954396,14.82819786,3.859197779,FOL,8.266825423,2.890268869,2.035345151,2.929103931,7.586473551,0.92649251
102.707926,22.89277758,4.047819905,15.02555486,3.90785338,FOL,8.379685295,2.949776863,2.057103012,2.97744063,7.687570046,0.932968642
113.6229053,25.30880373,4.457098485,16.64480005,4.341039931,FOL,9.285688172,3.241289631,2.281172551,3.271202589,8.50784437,1.0462216
104.4437552,23.29114401,4.108988139,15.30090479,3.976592285,FOL,8.51432697,2.980531081,2.101626557,3.012634673,7.827990255,0.967523662
109.8842965,24.48571654,4.30802885,16.07964019,4.179035143,FOL,8.968566652,3.114573458,2.206207631,3.181369408,8.239439822,1.023745751
117.4638141,26.16837748,4.624147786,17.18822926,4.453653899,FOL,9.59324356,3.332532147,2.346572204,3.386643393,8.803396552,1.062302432
109.2043524,24.34637042,4.276686658,16.00838967,4.156172627,FOL,8.917239406,3.091280592,2.191083841,3.151510178,8.186325077,0.996336564
109.8613301,24.49513477,4.312763089,16.07870308,4.193473158,FOL,8.952909026,3.116665907,2.215917584,3.15630086,8.217969634,1.026824206
105.0390944,23.3758347,4.1255726,15.38002572,4.004586733,FOL,8.583480581,2.987545338,2.114745155,3.022128153,7.860456603,0.951149681
117.6898103,26.22816741,4.623113468,17.22883813,4.498421284,FOL,9.604119148,3.358618989,2.362485605,3.392385696,8.848460752,1.064303295
104.0972857,26.33168081,5.70390005,10.58254987,17.65146979,FOL,11.11918681,2.893442545,3.552522944,5.411201336,10.59558611,0.944463955
101.6698151,25.70565102,5.602110775,10.3178716,17.23920724,FOL,10.8586809,2.825880548,3.47406585,5.299127151,10.34985131,0.920891166
101.3731775,25.64745394,5.562843836,10.2964938,17.21332788,FOL,10.84251857,2.83186813,3.45949781,5.29146639,10.30947706,0.913694781
119.070873,30.12094071,6.510953134,12.09485606,20.21386545,FOL,12.73938958,3.316195325,4.057778024,6.215152061,12.13269158,1.075216008
113.4749794,28.69670197,6.236423012,11.50054737,19.25793909,FOL,12.13188004,3.171545999,3.882580913,5.923007215,11.54364704,1.044964577
101.0160769,25.56206408,5.541451814,10.25317336,17.13505224,FOL,10.79967533,2.809166503,3.436929942,5.251276354,10.27563113,0.91813072
114.6806224,29.0003301,6.280715503,11.64406103,19.48617828,FOL,12.25882734,3.19649127,3.893559387,5.970780999,11.67098331,1.038409442
115.4291635,29.21411352,6.322244578,11.72766376,19.58526775,FOL,12.35313185,3.224537333,3.945945346,5.995550259,11.75472908,1.049434387
111.0508879,28.08104433,6.098304446,11.27365389,18.84251219,FOL,11.8592355,3.084352634,3.780937853,5.795675677,11.30204182,1.004199232
109.3263162,27.6472866,6.00319148,11.08275661,18.54887444,FOL,11.66714595,3.04835021,3.739081959,5.689306306,11.11893606,1.002466109
101.9242425,21.94094475,5.463873591,12.50092402,5.679906815,FOL,7.937061112,2.330842364,2.289166128,5.284867894,7.774217562,0.923580121
111.8328815,24.08597837,5.97632751,13.70811643,6.248932844,FOL,8.716340654,2.544004283,2.50337898,5.788314613,8.51871025,1.015113602
101.0567483,21.74771526,5.405490914,12.37659324,5.63308153,FOL,7.882656036,2.312308404,2.250826491,5.223278476,7.686984784,0.896140171
107.1420151,23.07027686,5.72526831,13.11105018,5.934631486,FOL,8.378318607,2.445974553,2.396534248,5.545613869,8.169558375,0.966598497
119.7381127,25.78420838,6.401428578,14.65113785,6.645963003,FOL,9.344185911,2.747503077,2.694265828,6.188272824,9.106287542,1.072295038
111.2827147,23.9663449,5.950890145,13.63212867,6.18752717,FOL,8.696624473,2.554955336,2.490157232,5.790746656,8.491405738,1.011900011
107.9325464,23.26408449,5.784538432,13.23216067,6.018145805,FOL,8.438236557,2.493034503,2.420232595,5.585159959,8.217057186,0.976087091
121.4849872,26.15684302,6.506587251,14.89463127,6.774662421,FOL,9.495203369,2.783542621,2.702866972,6.299087739,9.249956414,1.08901196
110.7971345,23.85859876,5.906679625,13.56270513,6.169504683,FOL,8.660890003,2.533617027,2.48740809,5.751950755,8.438604982,1.007383294
116.3579439,25.05566275,6.229260041,14.24293343,6.481944511,FOL,9.082943675,2.669345564,2.602412396,6.034864069,8.863886033,1.05045059
107.8311138,29.36060303,7.982553035,12.11772009,7.003637501,FOL,14.79704428,2.941736073,2.538596456,7.866725077,14.66036816,0.976688306
121.1764513,33.00905345,8.983945054,13.60439356,7.874176738,FOL,16.62352493,3.303026731,2.835568513,8.83313386,16.47034922,1.088305349
105.1141187,28.61791152,7.807684784,11.82041204,6.834616224,FOL,14.42011277,2.862836678,2.478363113,7.671358671,14.29215638,0.930914208
117.788213,32.08225981,8.730423904,13.23091899,7.647868625,FOL,16.16587781,3.213771917,2.769474101,8.614259689,16.02191701,1.0433949
116.6979041,31.77199278,8.66075029,13.11393755,7.604389978,FOL,15.99309812,3.193807414,2.754102308,8.503665913,15.85960029,1.032961103
118.6715764,32.32137667,8.812981251,13.32280453,7.710412713,FOL,16.3011298,3.248194218,2.791642578,8.668252318,16.13981715,1.065195289
104.7173314,28.5082647,7.760789169,11.76136901,6.803477693,FOL,14.36803812,2.846239572,2.467909463,7.644313973,14.22731054,0.927295777
116.2057643,31.63702233,8.621386235,13.03852641,7.563955716,FOL,15.938944,3.173503099,2.732149297,8.476952633,15.79264187,1.03455623
112.7139943,30.66990644,8.37493849,12.65712723,7.330649018,FOL,15.45534732,3.070210678,2.645044325,8.216071212,15.32453781,1.002133415
117.0323494,31.86112197,8.666765454,13.15167809,7.606820223,FOL,16.0324714,3.202725715,2.739912168,8.530656026,15.92070855,1.041132045
116.8856222,28.48079036,13.38214417,32.97630577,23.67250662,FOL,14.96332936,5.024777828,4.434718298,13.32510654,14.86215185,1.01216739
108.3053467,26.35195779,12.39395145,30.5246756,21.94251769,FOL,13.85678159,4.645844843,4.111919728,12.34258543,13.77739949,0.962985457
120.9010253,29.44953559,13.83655527,34.08044558,24.49583355,FOL,15.45671049,5.198882917,4.586766021,13.76196288,15.37417324,1.06540378
114.3150756,27.85305458,13.09609162,32.24197331,23.15468154,FOL,14.62866604,4.91336596,4.332554099,13.04535894,14.52929905,1.007315089
103.8159155,25.29755086,11.89899175,29.2633738,21.0192739,FOL,13.28359557,4.464995664,3.942540739,11.85025095,13.19863339,0.914411651
107.8714415,26.27897515,12.35619599,30.41083691,21.84626913,FOL,13.80866834,4.629981397,4.088064605,12.2968448,13.70482913,0.967163614
101.9149304,24.83104646,11.67464217,28.7433965,20.6461678,FOL,13.02317173,4.376342791,3.865596471,11.61758784,12.96353314,0.886801442
122.4053537,29.80332908,14.00958017,34.5031393,24.79900955,FOL,15.65834182,5.244119737,4.634563165,13.94733382,15.56094637,1.094782236
123.0562624,29.96373917,14.09219202,34.71006868,24.94086889,FOL,15.72096499,5.284091228,4.664533175,14.04226016,15.63738529,1.079711129
114.6738945,27.92809452,13.14490286,32.31776121,23.22534973,FOL,14.65166169,4.931369369,4.36050733,13.07648865,14.5794808,1.019473576
107.6891819,23.86776965,8.070822871,14.74821712,24.36868029,FOL,8.421520093,3.279976886,4.104445968,8.007949029,8.26734694,0.953098016
120.8288033,26.8054555,9.065117345,16.54575117,27.34267635,FOL,9.413758135,3.702262888,4.620683384,8.99908876,9.256894616,1.061472826
124.7508631,27.67047956,9.368369922,17.08278146,28.24226046,FOL,9.743317818,3.795322621,4.76915745,9.297488536,9.540074017,1.100144459
118.4314101,26.26309096,8.873453435,16.20955567,26.81599148,FOL,9.259775356,3.608880496,4.52359528,8.823950943,9.080254286,1.038142051
121.2316169,26.88443398,9.103730626,16.60382211,27.44873559,FOL,9.487135726,3.687141713,4.619853823,9.019168296,9.299865042,1.046634259
117.3330975,26.02310648,8.816191604,16.06853067,26.54135104,FOL,9.162935077,3.566892633,4.476937878,8.734482476,8.978777093,1.044338142
